"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0002369";"T cell cytokine production";"20/3571";"40/18986";0,5;2,65835900308037;5,05333678643005;8,14391553875684e-06;0,000333469071365123;0,000301287973260248;"ARG1/B2M/CCR2/CD55/DENND1B/FZD5/GATA3/IFNB1/IL18R1/IL1B/IL4/IL6/LILRB4/MALT1/MAP3K7/PRKCZ/SLAMF1/TBX21/TNFSF4/XCL1";20
"GO:0002724";"regulation of T cell cytokine production";"20/3571";"40/18986";0,5;2,65835900308037;5,05333678643005;8,14391553875684e-06;0,000333469071365123;0,000301287973260248;"ARG1/B2M/CCR2/CD55/DENND1B/FZD5/GATA3/IFNB1/IL18R1/IL1B/IL4/IL6/LILRB4/MALT1/MAP3K7/PRKCZ/SLAMF1/TBX21/TNFSF4/XCL1";20
"GO:0061844";"antimicrobial humoral immune response mediated by antimicrobial peptide";"47/3571";"136/18986";0,345588235294118;1,83739519330555;4,71707413607852;9,47383938723596e-06;0,000385373348232105;0,000348183279972723;"ADM/B2M/CALCA/CCL11/CCL13/CCL18/CCL19/CCL2/CCL20/CCL21/CCL26/CCL3/CCL3L1/CCL3L3/CCL4/CCL7/CCL8/CXCL1/CXCL10/CXCL13/CXCL14/CXCL2/CXCL3/CXCL5/CXCL6/CXCL8/CXCL9/DEFA1/DEFA4/DEFB131A/GNLY/KLK5/KLK7/KRT6A/LTF/MMP7/NOD2/PF4/PF4V1/PGC/PPBP/RNASE3/S100A9/TAC1/VIP/XCL1/XCL2";47
"GO:0050727";"regulation of inflammatory response";"119/3571";"438/18986";0,271689497716895;1,44449644459618;4,52986505416496;9,53848066751191e-06;0,000385466836387099;0,000348267746147132;"ADAM8/ADAMTS12/AIM2/AKNA/ALOX5/AOAH/AREL1/ATM/BIRC3/CARD16/CASP3/CASP4/CASP5/CCL3/CCN4/CCR2/CCR7/CD200/CD200R1/CD28/CREB3L3/CST7/CTSC/CXCL17/CYLD/DHX9/FCGR1A/FCGR2B/FFAR3/FGR/FPR2/FUT7/GATA3/GBP1/GBP3/GBP5/GHSR/GPR31/HLA-DRB1/IFNG/IL10/IL10RA/IL15/IL1B/IL21/IL22/IL22RA2/IL2RA/IL4/IL6/IRGM/JAK2/KRT1/LBP/LPL/LRRC19/LRRK2/LTA/LYN/MAPK14/MDK/MFHAS1/MMP26/MMP3/MMP8/MMP9/NAIP/NFKB1/NFKBIZ/NKG7/NLRC3/NLRC4/NLRP10/NLRP14/NLRP4/NLRP5/NLRP6/NMI/NOD2/OSM/OSMR/PGLYRP2/PIK3AP1/PIK3CG/PLA2G10/PLA2G2D/PLA2G3/PLA2G7/PLCG2/PLK2/PTGS2/PTPN2/PTPRC/RB1/RICTOR/S100A8/S100A9/SAA1/SELE/SELENOS/SEMA7A/SLAMF8/SLC39A8/SMPDL3B/SNCA/STAP1/SUCNR1/SYK/TEK/TLR2/TLR4/TNFAIP3/TNFAIP6/TNFSF4/TRPV4/UFL1/WNT5A/XCL1/ZBP1";119
"GO:2000514";"regulation of CD4-positive, alpha-beta T cell activation";"33/3571";"84/18986";0,392857142857143;2,08871064527743;4,81312005274246;9,72932558784693e-06;0,000390626104608166;0,000352929124365712;"ARG2/BATF/CCL19/CD160/CD274/CD28/CD3E/CD55/CD69/CD80/CD83/CD86/GATA3/HLA-DRA/HLA-DRB1/IFNG/IL2RA/IL2RG/IRF4/LGALS9B/LGALS9C/MALT1/NCKAP1L/NFKBIZ/PRKCQ/PRKCZ/RC3H1/RIPK2/RUNX1/TBX21/TGFBR2/TNFSF4/XCL1";33
"GO:0002690";"positive regulation of leukocyte chemotaxis";"36/3571";"95/18986";0,378947368421053;2,01475629707144;4,77226492595279;1,02227181633449e-05;0,000407787525186849;0,000368434399272472;"ADAM17/ANO6/C3AR1/CCL19/CCL21/CCL3/CCL4/CCL7/CCR1/CCR2/CCR6/CCR7/CXCL10/CXCL13/CXCL17/CXCL8/DEFB131A/EDN1/F2RL1/F7/FPR2/IL6/LBP/MDK/NCKAP1L/NEDD9/PLA2G7/PTK2B/PTPRJ/RAC2/RIPOR2/S100A14/SLAMF1/TRPV4/WNT5A/XCL1";36
"GO:0002526";"acute inflammatory response";"40/3571";"110/18986";0,363636363636364;1,93335200224027;4,72514655386834;1,08473262603802e-05;0,000429929604281606;0,000388439679243168;"ADAM8/ANO6/CCR7/CD163/CD6/CREB3L3/EXT1/F3/FCGR1A/FCGR2A/FCGR2B/FCGR2C/FCGR3A/FCGR3B/FFAR3/FUT7/HP/IGHE/IGHG1/IL1A/IL1B/IL1RN/IL22/IL6/ITIH4/LBP/NLRP6/ORM1/ORM2/OSM/OSMR/PIK3CG/PLA2G2D/PLSCR1/PTGS2/SAA1/SELENOS/TFRC/TNFSF4/VNN1";40
"GO:0002820";"negative regulation of adaptive immune response";"28/3571";"67/18986";0,417910447761194;2,22191200257464;4,82232753840194;1,15123180722836e-05;0,000453380016821207;0,000409627033252491;"ARG1/C4BPA/CD160/CD274/CD46/CD69/CD80/CR1/CR1L/CR2/FCGR2B/HAVCR2/IFNB1/IL27RA/IL4I1/IL7R/KLRC1/LILRB4/NCKAP1L/NOD2/PTPRC/RC3H1/SAMSN1/SLAMF1/TBX21/TNFSF4/UFL1/XCL1";28
"GO:0046629";"gamma-delta T cell activation";"15/3571";"26/18986";0,576923076923077;3,06733731124658;5,07700173275681;1,18576920017385e-05;0,000464026010422463;0,000419245645924225;"CCR9/CD3E/CXADR/GPR18/ITK/JAML/KLRC1/LEF1/NCKAP1L/NOD2/PTPRC/SYK/TCF7/TRDC/TRGC1";15
"GO:0046634";"regulation of alpha-beta T cell activation";"43/3571";"122/18986";0,352459016393443;1,87392519889272;4,66085663812912;1,27932415630354e-05;0,000497488129460677;0,00044947853674299;"AP3B1/ARG2/BATF/CCL19/CCR2/CD160/CD274/CD28/CD3E/CD55/CD69/CD80/CD83/CD86/CRTAM/GATA3/HLA-DRA/HLA-DRB1/IFNG/IL2RA/IL2RG/IRF1/IRF4/JAK2/LGALS9B/LGALS9C/LILRB4/MALT1/NCKAP1L/NFKBIZ/PRDM1/PRKCQ/PRKCZ/PTPRC/RC3H1/RIPK2/RUNX1/SYK/TBX21/TGFBR2/TNFSF4/XCL1/ZAP70";43
"GO:0007204";"positive regulation of cytosolic calcium ion concentration";"55/3571";"170/18986";0,323529411764706;1,720114649052;4,53932121287213;1,6077387366016e-05;0,000621290538025481;0,000561333518101625;"ADCYAP1/ADM/BCL2/C3AR1/CALCA/CCKBR/CCR1/CCR2/CCR4/CCR5/CCR6/CCR7/CCR9/CCRL2/CD24/CD38/CD52/CD55/CHRNA9/CXCL13/CXCR1/CXCR2/CXCR3/CXCR4/CXCR5/CXCR6/EDN1/F2R/F2RL1/FPR1/FPR2/FPR3/GPR33/JAK2/LHCGR/OXTR/P2RX5/P2RX7/P2RY4/PIK3CG/PROK2/PTGDR/PTGFR/PTK2B/RIC3/S1PR3/S1PR4/SAA1/SELENOT/SLC8A1/SPINK1/TAC1/TACR1/TMBIM6/TRPV4";55
"GO:0019731";"antibacterial humoral response";"31/3571";"79/18986";0,392405063291139;2,08630706570864;4,65675403119019;1,84011707070229e-05;0,000706673530941132;0,000638476710965481;"ADM/B2M/CALCA/DEFA1/DEFA4/IGHA1/IGHE/IGHG1/IGHG2/IGHG3/IGHG4/IGHM/IGKV3-20/JCHAIN/KLK5/KLK7/LTF/MMP7/NCR3LG1/NOD2/PGC/PI3/RNASE3/TAC1/VIP/WFDC10B/WFDC12/WFDC13/WFDC3/WFDC5/WFDC9";31
"GO:0032689";"negative regulation of type II interferon production";"21/3571";"45/18986";0,466666666666667;2,48113506954168;4,78771104353185;1,89633276913553e-05;0,00071932671850092;0,000649908815356943;"CD274/CD96/CR1/GATA3/HAVCR2/HLA-DRB1/IL10/INHA/IRGM/LAPTM5/LGALS9B/LGALS9C/LILRB4/NLRP6/NOD2/PDCD1LG2/PGLYRP2/SLAMF1/TLR4/TNFSF4/XCL1";21
"GO:0050912";"detection of chemical stimulus involved in sensory perception of taste";"21/3571";"45/18986";0,466666666666667;2,48113506954168;4,78771104353185;1,89633276913553e-05;0,00071932671850092;0,000649908815356943;"CST1/CST2/GNAT1/GNAT3/PKD1L3/PKD2L1/RTP3/TAS2R10/TAS2R13/TAS2R14/TAS2R20/TAS2R3/TAS2R30/TAS2R31/TAS2R4/TAS2R43/TAS2R46/TAS2R5/TAS2R50/TAS2R7/TAS2R8";21
"GO:0002407";"dendritic cell chemotaxis";"14/3571";"24/18986";0,583333333333333;3,1014188369271;4,95797841794102;1,96382837382805e-05;0,000740387246059685;0,000668936917837321;"CCL19/CCL21/CCR1/CCR2/CCR5/CCR6/CCR7/CXCR1/CXCR2/CXCR4/GPR183/PIK3CG/SLAMF1/SLAMF8";14
"GO:0002823";"negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains";"26/3571";"62/18986";0,419354838709677;2,22959142193837;4,66743911098656;2,17724906804255e-05;0,000814917172192157;0,000736274408237149;"ARG1/C4BPA/CD274/CD46/CD69/CD80/CR1/CR1L/CR2/FCGR2B/HAVCR2/IFNB1/IL27RA/IL4I1/IL7R/KLRC1/LILRB4/NCKAP1L/NOD2/PTPRC/RC3H1/SLAMF1/TBX21/TNFSF4/UFL1/XCL1";26
"GO:0001580";"detection of chemical stimulus involved in sensory perception of bitter taste";"19/3571";"39/18986";0,487179487179487;2,59019595171933;4,78455091785421;2,20099068866944e-05;0,000814917172192157;0,000736274408237149;"CST1/CST2/GNAT1/GNAT3/RTP3/TAS2R10/TAS2R13/TAS2R14/TAS2R20/TAS2R3/TAS2R30/TAS2R31/TAS2R4/TAS2R43/TAS2R46/TAS2R5/TAS2R50/TAS2R7/TAS2R8";19
"GO:0002286";"T cell activation involved in immune response";"46/3571";"136/18986";0,338235294117647;1,79830167855437;4,49685910643013;2,20105398279298e-05;0,000814917172192157;0,000736274408237149;"APBB1IP/BATF/CCL19/CD46/CD69/CD80/CD86/CLEC4D/ENTPD7/EOMES/F2RL1/FCGR2B/GATA3/GPR183/HAVCR2/HLA-DRA/HLA-DRB1/IFNA14/IFNA5/IFNB1/IFNE/IFNG/IFNK/IFNL1/IL18R1/IL21/IL6/IRF4/ITGAL/LCP1/LEF1/MALT1/MDK/MTOR/NCKAP1L/NFKBIZ/PCK1/PRKCZ/RC3H1/RIPK2/RORC/SEMA4A/SLAMF6/STAT4/TBX21/TNFSF4";46
"GO:0001776";"leukocyte homeostasis";"40/3571";"113/18986";0,353982300884956;1,88202407297725;4,52613654366322;2,25255116645773e-05;0,00082901927751239;0,000749015604034535;"ADAM17/AIM2/BCL2/BCL2L11/CASP3/CCNB2/CCR2/CXCL6/DOCK10/DOCK11/F2R/FAS/FLT3/GAPT/GPAM/GPR183/HCAR2/HIF1A/IL2RA/IL6/IL7R/LYN/MEF2C/NCKAP1L/P2RX7/PDE4B/PIK3CD/PMAIP1/PPP2R3C/RC3H1/SIT1/SLC15A4/SLC46A2/SLC7A11/SOS2/SPTA1/TNFAIP3/TNFRSF13B/TNFRSF17/TNFSF13B";40
"GO:0050869";"negative regulation of B cell activation";"17/3571";"33/18986";0,515151515151515;2,73891533650705;4,81199190119359;2,35556226373297e-05;0,000861801270808341;0,000778634003963306;"ATM/BANK1/CASP3/CR1/CTLA4/FCGR2B/ID2/IL10/INHA/LAPTM5/LYN/MNDA/RC3H1/SAMSN1/TBC1D10C/TNFAIP3/TNFRSF13B";17
"GO:0002312";"B cell activation involved in immune response";"38/3571";"106/18986";0,358490566037736;1,90599324749159;4,50199864321027;2,5817431086894e-05;0,000929287059732438;0,000839607144547451;"ATAD5/BATF/CCR6/CD180/CD19/CD28/CD40/CD40LG/CR1/DOCK10/DOCK11/EXO1/FCGR2B/GAPT/GPR183/IFNA14/IFNA5/IFNB1/IFNE/IFNK/IL10/IL21/IL27RA/IL4/IL6/NBN/NFKBIZ/PLCG2/PLCL2/PTK2B/PTPRC/SLC15A4/ST3GAL1/TBX21/TFRC/TLR4/TNFSF4/XBP1";38
"GO:0035743";"CD4-positive, alpha-beta T cell cytokine production";"12/3571";"19/18986";0,631578947368421;3,35792716178573;4,94921505060724;2,58511037156686e-05;0,000929287059732438;0,000839607144547451;"ARG1/DENND1B/GATA3/IFNB1/IL18R1/IL1B/IL4/IL6/PRKCZ/SLAMF1/TBX21/XCL1";12
"GO:0098543";"detection of other organism";"12/3571";"19/18986";0,631578947368421;3,35792716178573;4,94921505060724;2,58511037156686e-05;0,000929287059732438;0,000839607144547451;"CD1D/CLEC6A/CLEC7A/HLA-DRB1/NAIP/NLRC4/NOD2/PGLYRP2/TLR1/TLR2/TLR4/TLR6";12
"GO:0050921";"positive regulation of chemotaxis";"48/3571";"145/18986";0,331034482758621;1,76001699514287;4,42164418563533;2,79242015192257e-05;0,000998007734065739;0,00090169599916356;"ADAM17/ANO6/C3AR1/CCL19/CCL21/CCL26/CCL3/CCL4/CCL7/CCR1/CCR2/CCR4/CCR6/CCR7/CXCL10/CXCL13/CXCL17/CXCL8/CXCR3/CXCR4/DEFB131A/EDN1/F2RL1/F3/F7/FGF16/FPR2/IL6/KDR/LBP/MDK/NCKAP1L/NEDD9/PLA2G7/PTK2B/PTPRJ/RAC2/RIPOR2/S100A14/S1PR1/SCG2/SLAMF1/SMOC2/STX3/SUCNR1/TRPV4/WNT5A/XCL1";48
"GO:0046633";"alpha-beta T cell proliferation";"21/3571";"46/18986";0,456521739130435;2,4271973506386;4,66446051019534;2,87340259654408e-05;0,00102104875025472;0,000922513465206259;"ARG2/CCR2/CD274/CD28/CD3E/CD55/DOCK2/IL15/IL2RA/IRF1/JAK2/LGALS9B/LGALS9C/PRKCQ/PTPRC/RIPK2/SYK/TGFBR2/TNFSF4/XCL1/ZAP70";21
"GO:0045058";"T cell selection";"26/3571";"63/18986";0,412698412698413;2,19420108190761;4,56963173296434;3,04816465453377e-05;0,00107696011765613;0,000973029162202149;"ATG5/BATF/BCL11B/BCL2/CCR7/CD1D/CD28/CD3D/CD3E/CD69/CTSL/CYLD/DOCK2/GATA3/IL15/IL6/IRF4/MTOR/PTPN2/PTPRC/SLAMF6/SYK/TBX21/THEMIS/TOX/ZAP70";26
"GO:0032612";"interleukin-1 production";"44/3571";"130/18986";0,338461538461538;1,79950455593133;4,40246888875615;3,22486698310272e-05;0,00112651709358893;0,00101780369190164;"AIM2/ARG2/CALCA/CARD16/CARD8/CASP8/CCL19/CCL3/CCR7/CLEC7A/F2R/F2RL1/FZD5/GBP5/GHSR/HAVCR2/IFI16/IFNG/IGHD/IL10/IL1R2/IL6/INAVA/JAK2/LILRB4/LPL/MALT1/NAIP/NLRC4/NLRP10/NOD2/ORM1/ORM2/P2RX7/PANX2/RIPK2/S1PR3/SAA1/TLR4/TLR6/TLR8/TNFAIP3/USP50/WNT5A";44
"GO:0032652";"regulation of interleukin-1 production";"44/3571";"130/18986";0,338461538461538;1,79950455593133;4,40246888875615;3,22486698310272e-05;0,00112651709358893;0,00101780369190164;"AIM2/ARG2/CALCA/CARD16/CARD8/CASP8/CCL19/CCL3/CCR7/CLEC7A/F2R/F2RL1/FZD5/GBP5/GHSR/HAVCR2/IFI16/IFNG/IGHD/IL10/IL1R2/IL6/INAVA/JAK2/LILRB4/LPL/MALT1/NAIP/NLRC4/NLRP10/NOD2/ORM1/ORM2/P2RX7/PANX2/RIPK2/S1PR3/SAA1/TLR4/TLR6/TLR8/TNFAIP3/USP50/WNT5A";44
"GO:0050868";"negative regulation of T cell activation";"45/3571";"134/18986";0,335820895522388;1,7854650020689;4,39166277087608;3,28836138596711e-05;0,00114224373311431;0,00103201264786088;"ARG1/ARG2/BTN2A2/CASP3/CD274/CD69/CD80/CD86/CR1/CRTAM/CTLA4/GLMN/HAVCR2/HLA-DRB1/IFNB1/IFNL1/IL10/IL2RA/IL4I1/IRF1/LAPTM5/LGALS9B/LGALS9C/LILRB4/MARCHF7/MDK/PAG1/PDCD1LG2/PELI1/PLA2G2D/PLA2G2F/PTPN2/PTPN22/RC3H1/RIPOR2/RUNX1/SFTPD/TBX21/TIGIT/TMEM131L/TNFSF4/UFL1/VSIG4/VTCN1/XCL1";45
"GO:0002685";"regulation of leukocyte migration";"70/3571";"236/18986";0,296610169491525;1,57699262894598;4,29293281591367;3,37376654228845e-05;0,00116536304642288;0,00105290085503821;"ADAM17/ADAM8/ANO6/C3AR1/CCL19/CCL2/CCL20/CCL21/CCL3/CCL4/CCL7/CCL8/CCR1/CCR2/CCR6/CCR7/CD200/CD200R1/CD69/CHST4/CXCL10/CXCL13/CXCL17/CXCL8/CXCR3/DEFB131A/DOCK8/EDN1/F2RL1/F7/FPR2/FUT7/GCNT1/GCSAM/GDF15/GPR18/IL1A/IL27RA/IL6/ITGA4/KLRC4-KLRK1/KLRK1/LBP/LYN/MDK/MED23/MICOS10-NBL1/MPP1/NCKAP1L/NEDD9/NOD2/PADI2/PLA2G7/PTK2B/PTPRJ/RAC2/RIPOR2/S100A14/SELE/SELENOK/SELP/SLAMF1/SLAMF8/STAP1/STK10/TACR1/TNFAIP6/TRPV4/WNT5A/XCL1";70
"GO:0048872";"homeostasis of number of cells";"94/3571";"339/18986";0,277286135693215;1,47425219049885;4,2406572339567;3,41883387032771e-05;0,00117436943445757;0,00106103809063328;"ACVR2A/ADAM17/ADGRF5/AFP/AHSP/AIM2/ALAS2/AP3B1/B2M/BCL2/BCL2L11/BPGM/BRINP1/CASP3/CCNB2/CCR2/CCR4/CCR7/CXCL6/CYLD/DMTN/DOCK10/DOCK11/EMCN/EPB42/EPG5/EXT1/EZH2/F2R/FAS/FH/FLT3/GAPT/GATA3/GPAM/GPR183/HCAR2/HCLS1/HIF1A/ID2/IKZF1/IL2RA/IL6/IL7/IL7R/INHA/IREB2/JAK2/KLF1/LRRC19/LYN/MAPK14/MEF2C/MFHAS1/NCKAP1L/NFKBIZ/NLRP6/NOD2/P2RX7/PDE4B/PIK3CD/PLA2G10/PMAIP1/POC1B/PPP2R3C/PRKDC/PTBP3/PTPN2/RAC2/RASSF2/RB1/RC3H1/RCOR1/RHAG/RHEX/SCNN1B/SFXN1/SIT1/SLC15A4/SLC46A2/SLC7A11/SOS2/SP3/SPTA1/ST6GALNAC1/STAT1/TNFAIP3/TNFRSF13B/TNFRSF17/TNFSF13B/TRIM10/TSPO2/UFL1/VPS13A";94
"GO:0002707";"negative regulation of lymphocyte mediated immunity";"25/3571";"60/18986";0,416666666666667;2,21529916923364;4,53793080734625;3,55208135548847e-05;0,00121339884093841;0,00109630100340665;"ARG1/C4BPA/CD274/CD46/CD80/CD96/CLEC12B/CR1/CR1L/CR2/FCGR2B/HAVCR2/IFNB1/IL4I1/IL7R/KIR2DL4/KLRC1/LILRB4/NCKAP1L/NOD2/PTPRC/SLAMF1/TBX21/UFL1/XCL1";25
"GO:0002220";"innate immune response activating cell surface receptor signaling pathway";"36/3571";"100/18986";0,36;1,91401848221787;4,41076019122188;3,755957621826e-05;0,00127599373493133;0,00115285523996707;"APPL2/CHUK/CLEC6A/CLEC7A/F2RL1/IRAK4/KLRC1/KLRC2/KLRC3/KLRC4-KLRK1/KLRK1/LBP/LTF/LY96/LYN/MAP3K7/MFHAS1/NMI/NOD2/PELI1/PIK3AP1/PLCG2/PRKCE/PTPN22/RIPK2/S100A14/SYK/TAX1BP1/TLR1/TLR2/TLR4/TLR5/TLR6/TMEM126A/TNFAIP3/TRAF3";36
"GO:0010818";"T cell chemotaxis";"15/3571";"28/18986";0,535714285714286;2,84824178901468;4,71053248332856;3,9213720459502e-05;0,00132490947323006;0,0011970504140269;"ADAM17/CCL21/CCL26/CCL3/CCR2/CXCL10/CXCL13/DEFA1/DEFA4/GPR183/PIK3CD/PIK3CG/SLC12A2/WNT5A/XCL1";15
"GO:0002704";"negative regulation of leukocyte mediated immunity";"28/3571";"71/18986";0,394366197183099;2,09673386158452;4,45610807502177;4,13392579201188e-05;0,00138913386804399;0,00125507689806676;"ARG1/C4BPA/CCR2/CD274/CD46/CD80/CD84/CD96/CLEC12B/CR1/CR1L/CR2/FCGR2B/HAVCR2/IFNB1/IL13RA2/IL4I1/IL7R/KIR2DL4/KLRC1/LILRB4/NCKAP1L/NOD2/PTPRC/SLAMF1/TBX21/UFL1/XCL1";28
"GO:0032309";"icosanoid secretion";"21/3571";"47/18986";0,446808510638298;2,3755548538165;4,54440241473186;4,27805456148519e-05;0,00142979520830611;0,00129181425648944;"ABCC4/ACSL4/CYP4A11/DRD3/EDN1/IL1A/IL1B/LHCGR/NMUR2/NOS2/P2RX7/PLA2G10/PLA2G12B/PLA2G2D/PLA2G2E/PLA2G2F/PLA2G3/PLA2G4A/PTGS2/SSTR4/SYK";21
"GO:0046635";"positive regulation of alpha-beta T cell activation";"29/3571";"75/18986";0,386666666666667;2,05579762904882;4,40943076693593;4,66971655966285e-05;0,00155230416604276;0,00140250061019416;"AP3B1/CCL19/CCR2/CD160/CD28/CD3E/CD55/CD80/CD83/CD86/HLA-DRA/HLA-DRB1/IFNG/IL2RG/JAK2/LILRB4/MALT1/NCKAP1L/NFKBIZ/PRKCQ/PRKCZ/PTPRC/RIPK2/RUNX1/SYK/TGFBR2/TNFSF4/XCL1/ZAP70";29
"GO:0002548";"monocyte chemotaxis";"23/3571";"54/18986";0,425925925925926;2,26452803966106;4,47873696456655;4,76664813335357e-05;0,00157591223959709;0,00142383041030019;"ANO6/CALCA/CCL2/CCL26/CCL3/CCL7/CCL8/CCR1/CCR2/CXCL10/CXCL17/DEFB131A/FLT1/FPR2/IL6/LYN/MICOS10-NBL1/MSMP/PF4/PLA2G7/PTPRO/S100A14/SLAMF8";23
"GO:0050913";"sensory perception of bitter taste";"20/3571";"44/18986";0,454545454545455;2,41669000280034;4,52810733222684;4,79171116034698e-05;0,00157591223959709;0,00142383041030019;"CST1/CST2/GNAT1/GNAT3/RTP3/TAS2R10/TAS2R13/TAS2R14/TAS2R20/TAS2R3/TAS2R30/TAS2R31/TAS2R4/TAS2R43/TAS2R46/TAS2R5/TAS2R50/TAS2R60/TAS2R7/TAS2R8";20
"GO:0001788";"antibody-dependent cellular cytotoxicity";"8/3571";"10/18986";0,8;4,25337440492859;4,95290697414869;4,86319683078759e-05;0,00159096010607194;0,00143742609752101;"FCGR1A/FCGR2A/FCGR2B/FCGR2C/FCGR3A/FCGR3B/IGHE/IGHG1";8
"GO:0043030";"regulation of macrophage activation";"25/3571";"61/18986";0,40983606557377;2,17898278941014;4,43897705435411;4,95095430008097e-05;0,00161114475986319;0,00145566285155289;"ADGRF5/ATM/CCL3/CD200/CST7/CTSC/FCGR2B/GPR137B/HAVCR2/IL10/IL6/IRGM/LBP/LRRK2/MFHAS1/MMP8/PLA2G10/PLA2G4A/PTPRC/SNCA/STAP1/TLR4/TLR6/VSIG4/WNT5A";25
"GO:0002523";"leukocyte migration involved in inflammatory response";"12/3571";"20/18986";0,6;3,19003080369644;4,71634764187939;5,35395494896629e-05;0,00173316771986694;0,00156591010824823;"ADAM8/ALOX5/CCR6/FUT7/LBP/MDK/S100A8/S100A9/SELE/SLAMF1/SLAMF8/TRIM55";12
"GO:0002335";"mature B cell differentiation";"18/3571";"38/18986";0,473684210526316;2,5184453713393;4,50959711147731;5,80333455359984e-05;0,00186885508046395;0,00168850309626943;"CD19/CR1/DOCK10/DOCK11/FCGR2B/GPR183/IL10/IL21/IL2RG/IL6/MALT1/NFKBIZ/PLCG2/PLCL2/PTK2B/SLAMF8/ST3GAL1/XBP1";18
"GO:0045621";"positive regulation of lymphocyte differentiation";"45/3571";"137/18986";0,328467153284672;1,74636722830097;4,21985132163193;6,05062094916361e-05;0,00193663598198859;0,00174974286990874;"ADAM8/AP3B1/ARID2/BTN2A2/CCL19/CD46/CD80/CD83/CD86/CR1/CYLD/GATA3/HLA-DRA/HLA-DRB1/IFNG/IL10/IL15/IL2RA/IL2RG/IL4/IL4I1/IL7/IL7R/LEF1/LILRB4/MALT1/MDK/NCKAP1L/NFKBIZ/PCK1/PPP2R3C/PRKCZ/PRKDC/PTPRC/RASGRP1/RHOH/RIPK2/RUNX1/SYK/TGFBR2/TNFSF4/TOX/VNN1/XBP1/ZAP70";45
"GO:0043367";"CD4-positive, alpha-beta T cell differentiation";"36/3571";"102/18986";0,352941176470588;1,87648870805673;4,27196687685378;6,07645771479519e-05;0,00193663598198859;0,00174974286990874;"BATF/CCL19/CD69/CD80/CD83/CD86/CTSL/ENTPD7/FUT7/GATA3/GPR183/HLA-DRA/HLA-DRB1/IFNG/IL18R1/IL21/IL2RG/IL6/IRF4/LEF1/MALT1/MTOR/NCKAP1L/NFKBIZ/PLA2G2D/PRKCZ/RC3H1/RIPK2/RORC/RUNX1/SEMA4A/SLAMF6/STAT4/TBX21/TNFSF4/TOX";36
"GO:0050858";"negative regulation of antigen receptor-mediated signaling pathway";"17/3571";"35/18986";0,485714285714286;2,58240588870664;4,50987295812435;6,23787366171454e-05;0,00197630883412569;0,00178558713326098;"BTN2A2/CD160/CD22/CD72/ELF1/FCGR2B/FCRL3/GBP1/LAPTM5/LILRB4/LPXN/PLCL2/PTPN2/PTPN22/PTPRJ/PVRIG/UBASH3A";17
"GO:2000516";"positive regulation of CD4-positive, alpha-beta T cell activation";"21/3571";"48/18986";0,4375;2,32606412769532;4,4273774698931;6,26486384422828e-05;0,00197630883412569;0,00178558713326098;"CCL19/CD160/CD28/CD3E/CD55/CD80/CD83/CD86/HLA-DRA/HLA-DRB1/IFNG/IL2RG/MALT1/NCKAP1L/NFKBIZ/PRKCQ/PRKCZ/RIPK2/TGFBR2/TNFSF4/XCL1";21
"GO:0002710";"negative regulation of T cell mediated immunity";"16/3571";"32/18986";0,5;2,65835900308037;4,51888787141154;6,56226546609902e-05;0,00205961864857311;0,00186085721766431;"ARG1/CD274/CD80/FCGR2B/IFNB1/IL4I1/IL7R/KLRC1/LILRB4/NCKAP1L/NOD2/PTPRC/SLAMF1/TBX21/UFL1/XCL1";16
"GO:0098581";"detection of external biotic stimulus";"14/3571";"26/18986";0,538461538461538;2,86284815716348;4,57481382952399;6,6117726340051e-05;0,00206467627252796;0,00186542676069458;"CD1D/CLEC6A/CLEC7A/HLA-DRB1/LBP/LY96/NAIP/NLRC4/NOD2/PGLYRP2/TLR1/TLR2/TLR4/TLR6";14
"GO:0032613";"interleukin-10 production";"26/3571";"66/18986";0,393939393939394;2,09446466909362;4,28688279123435;7,85277553166767e-05;0,00242768555561506;0,00219340419718739;"CD274/CD28/CD40LG/CD46/CD83/CLEC7A/F2RL1/FCGR2B/HLA-DRB1/IL4/IL6/INAVA/IRF4/LILRB4/NOD2/PDCD1LG2/PIBF1/PLCG2/PRKCZ/SYK/TIGIT/TLR2/TLR4/TNFSF4/TRIB2/XCL1";26
"GO:0032653";"regulation of interleukin-10 production";"26/3571";"66/18986";0,393939393939394;2,09446466909362;4,28688279123435;7,85277553166767e-05;0,00242768555561506;0,00219340419718739;"CD274/CD28/CD40LG/CD46/CD83/CLEC7A/F2RL1/FCGR2B/HLA-DRB1/IL4/IL6/INAVA/IRF4/LILRB4/NOD2/PDCD1LG2/PIBF1/PLCG2/PRKCZ/SYK/TIGIT/TLR2/TLR4/TNFSF4/TRIB2/XCL1";26
